key,ExposureID,TrafficChannel,SessionDuration,Bounced,PagesperSession,AdDate,CreativeID,ExposureID_1,AdFormat,Viewable,WasClicked,Conversion,SpendonExposure,RevenueGenerated,UserID,SegmentType,Age,Gender,Income,OperatingSystem,Device,Browser,city,state
7NHOST4VQ0,P8663769,Paid Search,73,No,1,21-Jan,C0247,P8663769,Banner,0,0,0,529,0,UlzEY,1P Audience,47,Male,143537,macOS,Desktop,Microsoft Edge,New York City,New York
9WHXBNU666,O6621219,Referral,92,Yes,3,21-Jan,C0015,O6621219,Banner,1,0,0,0,0,U69pJ,1P Audience,44,Female,85322,Android,Smartphone,Microsoft Edge,Buffalo,New York
LRRAK4ID2A,P9143858,Display,135,No,2,21-Jan,C0231,P9143858,Carousel,0,0,0,353,0,U2vEg,1P Audience,39,Male,100292,iOS,Smartphone,Safari,Buffalo,New York
L8QKJJQGJS,O1287440,SEO,552,No,4,21-Jan,C0020,O1287440,Banner,1,1,1,0,728,Ubo6e,Custom Audience,45,Male,109570,Android,Tablet,Microsoft Edge,Albuquerque,New Mexico
7F1X4PDR7L,P5782158,Paid Search,166,No,3,21-Jan,C0127,P5782158,Carousel,0,0,0,468,0,UOLDx,Custom Audience,20,Male,40641,iOS,Smartphone,Safari,Rio Rancho,New Mexico
SZIEEZAMRP,O9944929,SEO,117,No,2,21-Jan,C0190,O9944929,Video,1,0,0,0,0,UmEa7,1P Audience,50,Female,135693,Android,Tablet,Microsoft Edge,Albuquerque,New Mexico
6KJ3KPW3SY,O7241150,SEO,64,Yes,1,21-Jan,C0072,O7241150,Carousel,1,0,0,0,0,UxBhR,Custom Audience,19,Male,50941,macOS,Desktop,Microsoft Edge,Rio Rancho,New Mexico
1WUJNZ2O8C,P9527916,Paid Search,91,No,3,21-Jan,C0176,P9527916,Carousel,1,1,0,130,0,UXPcv,Custom Audience,50,Female,122935,macOS,Desktop,Microsoft Edge,Rio Rancho,New Mexico
XTPYD0EYNN,P9697354,Paid Search,84,Yes,2,21-Jan,C0038,P9697354,Carousel,1,0,0,791,0,UThyd,Custom Audience,51,Male,199831,Linux,Laptop,Mozilla Firefox,Las Cruces,New Mexico
OXESEUNON9,P5139569,Display,120,No,2,21-Jan,C0163,P5139569,Video,1,0,0,549,0,UK5y3,3P Audience,48,Female,175995,iOS,Smartphone,Safari,Albuquerque,New Mexico
00TEKSKONO,P4870894,Display,120,No,2,21-Jan,C0008,P4870894,Video,1,0,0,166,0,UFgXm,Custom Audience,53,Male,187642,iOS,Smartphone,Safari,Rio Rancho,New Mexico
ZSR39D735C,O7723951,SEO,316,No,5,21-Jan,C0168,O7723951,Video,1,1,1,0,554,UB92a,3P Audience,31,Female,61207,Windows,Desktop,Microsoft Edge,Rio Rancho,New Mexico
6VD03CO5OU,P9122210,Display,80,No,3,21-Jan,C0041,P9122210,Carousel,1,0,0,296,0,U6eLy,Custom Audience,21,Male,42271,macOS,Laptop,Microsoft Edge,Rio Rancho,New Mexico
ORD8XPPDY6,O3663573,Referral,162,No,1,21-Jan,C0130,O3663573,Video,1,0,0,0,0,UOLDx,1P Audience,20,Male,40641,Android,Tablet,Microsoft Edge,Paterson,New Jersey
LCXQAAGMT6,O5011950,Referral,153,No,1,21-Jan,C0166,O5011950,Carousel,1,0,0,0,0,UB92a,1P Audience,31,Female,61207,Android,Smartphone,Microsoft Edge,Newark,New Jersey
DV3A5VN92M,O3157488,SEO,169,No,2,21-Jan,C0218,O3157488,Carousel,0,0,0,0,0,Ugr7u,1P Audience,48,Male,138350,Android,Smartphone,Microsoft Edge,Jersey City,New Jersey
QX96RKWHZN,O2932299,Direct,69,Yes,2,21-Jan,C0016,O2932299,Banner,0,0,0,0,0,UaYZh,Custom Audience,23,Female,59360,Android,Smartphone,Microsoft Edge,Jersey City,New Jersey
68IZLFF6Z8,O8510433,SEO,76,No,2,21-Jan,C0166,O8510433,Carousel,0,0,0,0,0,UIkGY,3P Audience,24,Male,55141,Linux,Laptop,Mozilla Firefox,Newark,New Jersey
WCIRWUYTAV,O2347952,Direct,90,No,3,21-Jan,C0068,O2347952,Banner,0,0,0,0,0,UQAfT,Custom Audience,29,Male,70093,Android,Smartphone,Microsoft Edge,Paterson,New Jersey
JDQ59GY6PO,P5612000,Display,116,No,2,21-Jan,C0227,P5612000,Banner,1,0,0,871,0,UZpS5,3P Audience,36,Male,110206,Android,Tablet,Microsoft Edge,Tacoma,Washington
BB9XF4WJPZ,O9593962,Direct,81,No,3,21-Jan,C0205,O9593962,Banner,1,0,0,0,0,UThyd,3P Audience,51,Male,199831,macOS,Desktop,Microsoft Edge,Chesapeake,Virginia
HJ5JW3V3IJ,P5682990,Display,497,No,4,21-Jan,C0178,P5682990,Banner,1,1,1,843,725,Uzxpa,1P Audience,20,Female,52837,Windows,Laptop,Microsoft Edge,South Burlington,Vermont
J2SXWR40GQ,P2626322,Paid Search,114,Yes,2,21-Jan,C0170,P2626322,Banner,1,0,0,163,0,UT0JV,1P Audience,30,Female,65680,iOS,Smartphone,Safari,Houston,Texas
8ADMM1ZBAX,P4196982,Display,93,No,1,21-Jan,C0119,P4196982,Banner,1,0,0,362,0,UMRZO,1P Audience,27,Male,69615,Linux,Laptop,Mozilla Firefox,Dallas,Texas
XQWJKHW8P1,P2514224,Display,61,No,3,21-Jan,C0037,P2514224,Banner,0,0,0,815,0,UpD3n,Custom Audience,40,Female,87512,Android,Smartphone,Microsoft Edge,San Antonio,Texas
FD6KIODEWW,O2954492,SEO,112,Yes,2,21-Jan,C0047,O2954492,Carousel,1,1,0,0,0,UJI5N,3P Audience,35,Male,74721,macOS,Desktop,Microsoft Edge,Nashville,Tennessee
BAS8YW7LTF,P5642923,Display,128,No,2,21-Jan,C0104,P5642923,Banner,1,0,0,814,0,UpnGk,Custom Audience,29,Male,62590,Android,Smartphone,Microsoft Edge,Nashville,Tennessee
MXC69J8GTX,P8808421,Display,94,No,3,21-Jan,C0142,P8808421,Carousel,1,0,0,387,0,U2y40,Custom Audience,43,Female,102688,iOS,Tablet,Safari,Aberdeen,South Dakota
NUIVB973SD,P5510077,Paid Search,162,No,3,21-Jan,C0102,P5510077,Carousel,1,1,0,574,0,UgpBw,Custom Audience,47,Female,145971,Windows,Desktop,Microsoft Edge,Columbia,South Carolina
F06GJZDZUH,P1593868,Display,304,No,4,21-Jan,C0099,P1593868,Banner,1,1,1,190,634,UBk2v,3P Audience,52,Male,187511,Linux,Laptop,Mozilla Firefox,Warwick,Rhode Island
Y8VULXUTMX,O7135141,Referral,76,No,2,21-Jan,C0183,O7135141,Banner,1,0,0,0,0,Ugr7u,1P Audience,48,Male,138350,iOS,Tablet,Safari,Oklahoma City,Oklahoma
9226ERRXUG,O5667712,SEO,103,No,1,21-Jan,C0073,O5667712,Video,1,1,0,0,0,U4QXW,Custom Audience,28,Female,79034,iOS,Smartphone,Safari,Cleveland,Ohio
YV5C7PM419,P3752552,Paid Search,150,No,3,21-Jan,C0040,P3752552,Banner,0,0,0,225,0,UlvMk,1P Audience,32,Male,67972,Android,Tablet,Microsoft Edge,Greensboro,North Carolina
R2XJ3M3M8T,O7397125,SEO,117,Yes,1,21-Jan,C0033,O7397125,Banner,1,1,0,0,0,UDQ4X,1P Audience,55,Male,152200,Android,Smartphone,Microsoft Edge,Greensboro,North Carolina
NB6UVK3E8U,P1628055,Paid Search,92,Yes,1,21-Jan,C0010,P1628055,Banner,1,0,0,223,0,UMpsU,Custom Audience,41,Female,84265,iOS,Tablet,Safari,Charlotte,North Carolina
X5ST0M1BUD,P7801474,Paid Search,107,Yes,3,21-Jan,C0220,P7801474,Banner,1,1,0,399,0,UjCGA,1P Audience,26,Male,66033,macOS,Desktop,Microsoft Edge,Rochester,New York
F34GWF30J5,O8110716,Direct,376,No,6,21-Jan,C0051,O8110716,Banner,1,1,1,0,534,UgAwk,3P Audience,30,Male,61584,macOS,Desktop,Microsoft Edge,Newark,New Jersey
M4LSDIQD1T,O8782915,Referral,528,No,5,21-Jan,C0059,O8782915,Video,1,1,1,0,763,UhkYP,Custom Audience,35,Male,71703,Android,Tablet,Microsoft Edge,Jersey City,New Jersey
3NUX6BBN89,P1114949,Paid Search,98,No,1,21-Jan,C0071,P1114949,Banner,0,0,0,868,0,UtLpc,1P Audience,17,Male,51936,Windows,Desktop,Microsoft Edge,Paterson,New Jersey
ILBT8NSES5,P7908398,Paid Search,164,No,3,21-Jan,C0049,P7908398,Video,1,0,0,420,0,UfcNC,3P Audience,26,Female,73991,iOS,Tablet,Safari,Newark,New Jersey
OGMUMFNSU9,O9570428,SEO,175,No,1,21-Jan,C0238,O9570428,Carousel,1,0,0,0,0,U5Y5i,1P Audience,36,Female,105803,Windows,Desktop,Microsoft Edge,Paterson,New Jersey
2Q0L1AN0TL,P4608151,Paid Search,157,No,2,21-Jan,C0238,P4608151,Video,0,0,0,603,0,U2vEg,3P Audience,39,Male,100292,Windows,Desktop,Microsoft Edge,Nashua,New Hampshire
KVKDJWLUB3,O6847080,Referral,83,No,1,21-Jan,C0230,O6847080,Video,1,0,0,0,0,UAXcH,Custom Audience,24,Female,57718,Linux,Laptop,Mozilla Firefox,Nashua,New Hampshire
RKORJ3BDHQ,O8070156,Referral,149,No,3,21-Jan,C0089,O8070156,Carousel,1,0,0,0,0,UjSl5,Custom Audience,54,Male,174343,macOS,Desktop,Microsoft Edge,Manchester,New Hampshire
Z8L42BJND2,P2082589,Display,76,Yes,3,21-Jan,C0115,P2082589,Video,1,0,0,534,0,UHq4r,1P Audience,26,Female,70443,Linux,Laptop,Mozilla Firefox,Nashua,New Hampshire
ER260KJ1PF,P6723540,Paid Search,155,No,1,21-Jan,C0208,P6723540,Carousel,1,0,0,328,0,UQrVj,3P Audience,28,Male,74286,Windows,Desktop,Microsoft Edge,Concord,New Hampshire
LQDUSLKER6,O2689292,SEO,455,No,5,21-Jan,C0122,O2689292,Carousel,1,1,1,0,402,UieXR,Custom Audience,52,Male,156076,iOS,Tablet,Safari,Nashua,New Hampshire
GHHQOZRV7L,O5876200,Direct,60,No,2,21-Jan,C0132,O5876200,Carousel,0,0,0,0,0,Uc0Ek,Custom Audience,41,Male,103374,Android,Smartphone,Microsoft Edge,Manchester,New Hampshire
APNG4148YT,P2931929,Paid Search,145,No,3,21-Jan,C0154,P2931929,Banner,1,0,0,682,0,UbeD2,3P Audience,45,Female,113960,iOS,Smartphone,Safari,Manchester,New Hampshire
4LJ9LO87LN,O6305001,Referral,63,No,1,21-Jan,C0049,O6305001,Banner,1,1,0,0,0,UjfHy,Custom Audience,38,Male,109803,Android,Smartphone,Microsoft Edge,Henderson,Nevada
SHTSCEE7H3,O5096256,SEO,499,No,6,21-Jan,C0010,O5096256,Banner,1,1,1,0,688,UalOB,Custom Audience,46,Female,175868,iOS,Smartphone,Safari,Henderson,Nevada
NOQ290LXAY,O8654916,SEO,123,No,1,21-Jan,C0153,O8654916,Video,0,0,0,0,0,UXKF6,1P Audience,33,Male,66540,Windows,Laptop,Microsoft Edge,Las Vegas,Nevada
6EYI82JIZV,P5952036,Display,107,No,1,21-Jan,C0109,P5952036,Banner,1,0,0,339,0,UpnGk,1P Audience,29,Male,62590,Windows,Desktop,Microsoft Edge,Las Vegas,Nevada
UZZHYJM3HX,O8848792,Direct,587,No,4,21-Jan,C0026,O8848792,Video,1,1,1,0,795,UCvXE,3P Audience,45,Male,116184,Windows,Desktop,Microsoft Edge,Las Vegas,Nevada
WDUJ8R8X02,P3290894,Paid Search,85,No,2,21-Jan,C0158,P3290894,Video,1,0,0,433,0,UB92a,Custom Audience,31,Female,61207,Linux,Laptop,Mozilla Firefox,Reno,Nevada
AVCMR2HH1E,P1843193,Paid Search,177,No,2,21-Jan,C0056,P1843193,Carousel,1,1,0,544,0,UxRl7,1P Audience,36,Female,118033,macOS,Desktop,Microsoft Edge,Reno,Nevada
9EYU4U5T8H,P9281854,Paid Search,95,No,3,21-Jan,C0074,P9281854,Video,0,0,0,484,0,UdMuN,Custom Audience,33,Female,69044,iOS,Tablet,Safari,Lincoln,Nebraska
EM9PQMMAVE,O3751030,Direct,463,No,4,21-Jan,C0122,O3751030,Video,1,1,1,0,182,UhbGN,1P Audience,17,Female,50393,Windows,Desktop,Microsoft Edge,Omaha,Nebraska
F6YYURWP55,O2261419,SEO,499,No,6,21-Jan,C0191,O2261419,Video,1,1,1,0,220,UvNo1,Custom Audience,50,Male,196684,macOS,Desktop,Microsoft Edge,Bellevue,Nebraska
C0AZFQCXO9,P6351816,Display,119,Yes,1,21-Jan,C0230,P6351816,Video,1,0,0,632,0,UVlGs,1P Audience,31,Male,76391,iOS,Tablet,Safari,Bellevue,Nebraska
A8IY8ENHS2,P9008954,Display,110,No,1,21-Jan,C0064,P9008954,Video,0,0,0,450,0,UVV2c,1P Audience,19,Female,57298,iOS,Tablet,Safari,Omaha,Nebraska
UW6KL1C4AQ,P8161872,Display,83,Yes,2,21-Jan,C0193,P8161872,Carousel,1,0,0,691,0,UW6GK,3P Audience,28,Female,67701,Windows,Desktop,Microsoft Edge,Bellevue,Nebraska
KOZYVG3MXM,P5284670,Paid Search,163,No,1,21-Jan,C0063,P5284670,Video,1,0,0,103,0,URFKH,Custom Audience,24,Female,56853,Linux,Laptop,Mozilla Firefox,Lincoln,Nebraska
IA487XP9SC,P8761657,Paid Search,125,No,1,21-Jan,C0242,P8761657,Carousel,1,0,0,135,0,UMpsU,1P Audience,41,Female,84265,Windows,Laptop,Microsoft Edge,Omaha,Nebraska
1VDMGMQM5X,P6573310,Display,435,No,6,21-Jan,C0224,P6573310,Carousel,1,1,1,805,620,UG7Mc,3P Audience,33,Female,70355,Android,Smartphone,Microsoft Edge,Lincoln,Nebraska
Y1WB23UGYT,O7850380,SEO,150,Yes,2,21-Jan,C0115,O7850380,Video,0,0,0,0,0,Uvik7,3P Audience,30,Male,68620,Windows,Laptop,Microsoft Edge,Omaha,Nebraska
JJNN6WGMYL,O7953825,Referral,348,No,4,21-Jan,C0149,O7953825,Carousel,1,1,1,0,439,UKCJA,3P Audience,19,Male,41580,iOS,Tablet,Safari,Omaha,Nebraska
LQUITVXGCB,O8989968,SEO,151,Yes,1,21-Jan,C0054,O8989968,Carousel,1,0,0,0,0,UQKpm,Custom Audience,40,Female,113820,macOS,Desktop,Microsoft Edge,Great Falls,Montana
CB60POIYNY,O3353952,Referral,373,No,4,21-Jan,C0178,O3353952,Video,1,1,1,0,525,UT0JV,3P Audience,30,Female,65680,Android,Tablet,Microsoft Edge,Billings,Montana
MZGNMI1ZV4,O5385443,Referral,164,No,3,21-Jan,C0220,O5385443,Banner,1,1,0,0,0,U45Rr,Custom Audience,34,Female,60455,macOS,Desktop,Microsoft Edge,Missoula,Montana
WQ9Q1L3SUG,P5674920,Paid Search,114,No,3,21-Jan,C0053,P5674920,Video,1,0,0,172,0,UI4HS,Custom Audience,19,Female,41723,macOS,Desktop,Microsoft Edge,Billings,Montana
81A83B4QSA,O9030358,Direct,167,No,3,21-Jan,C0204,O9030358,Carousel,0,0,0,0,0,UmEa7,Custom Audience,50,Female,135693,Windows,Laptop,Microsoft Edge,Missoula,Montana
61WK88K9CI,O3443980,SEO,366,No,5,21-Jan,C0202,O3443980,Banner,1,1,1,0,759,UFsWY,1P Audience,45,Female,99929,Android,Smartphone,Microsoft Edge,Great Falls,Montana
KZH77BAYLM,O8614623,Direct,346,No,6,21-Jan,C0170,O8614623,Video,1,1,1,0,558,U0R6x,3P Audience,18,Male,58669,Windows,Laptop,Microsoft Edge,Great Falls,Montana
MZBQPEVYE4,O4543918,Direct,102,No,2,21-Jan,C0229,O4543918,Banner,1,1,0,0,0,UmEa7,3P Audience,50,Female,135693,Android,Smartphone,Microsoft Edge,Great Falls,Montana
QHVLU69CN0,P8844695,Display,75,No,2,21-Jan,C0167,P8844695,Carousel,0,0,0,635,0,UqwFW,Custom Audience,54,Female,193818,iOS,Smartphone,Safari,Great Falls,Montana
2J7CQN3KG4,P8998801,Display,82,No,3,21-Jan,C0060,P8998801,Video,1,0,0,507,0,USbQW,1P Audience,32,Female,75519,Windows,Desktop,Microsoft Edge,Great Falls,Montana
EFRN0MWDVU,P8425327,Paid Search,120,No,2,21-Jan,C0140,P8425327,Video,0,0,0,590,0,UldYj,Custom Audience,36,Female,87833,Linux,Laptop,Mozilla Firefox,St. Louis,Missouri
5ANWHAR8OR,P5775594,Display,75,No,2,21-Jan,C0131,P5775594,Video,1,0,0,703,0,Uadda,Custom Audience,44,Male,110387,Android,Tablet,Microsoft Edge,Springfield,Missouri
A0KFCAM4U0,O5119441,Referral,589,No,5,21-Jan,C0206,O5119441,Carousel,1,1,1,0,123,UmS9b,1P Audience,17,Male,47197,Android,Tablet,Microsoft Edge,Springfield,Missouri
1L3Z8XOACY,O6898857,SEO,60,No,2,21-Jan,C0119,O6898857,Banner,1,0,0,0,0,UgAwk,Custom Audience,30,Male,61584,iOS,Smartphone,Safari,Kansas City,Missouri
5GI63A8FTQ,P1087253,Display,87,No,1,21-Jan,C0002,P1087253,Banner,1,0,0,434,0,UtLpc,Custom Audience,17,Male,51936,macOS,Desktop,Microsoft Edge,Springfield,Missouri
S40MLY0DDZ,P2062117,Paid Search,503,No,5,21-Jan,C0198,P2062117,Banner,1,1,1,271,211,U508D,1P Audience,36,Female,117154,Android,Tablet,Microsoft Edge,St. Louis,Missouri
G9Y177LEZR,P9238188,Paid Search,126,No,3,21-Jan,C0166,P9238188,Video,0,0,0,96,0,UaNPk,1P Audience,37,Male,109737,Windows,Desktop,Microsoft Edge,Springfield,Missouri
XIGCPQ4MOY,P7118669,Paid Search,72,No,3,21-Jan,C0150,P7118669,Banner,1,1,0,377,0,UVV2c,Custom Audience,19,Female,57298,Linux,Laptop,Mozilla Firefox,Gulfport,Mississippi
IBZZRZ4LS4,P8039250,Paid Search,78,No,3,21-Jan,C0035,P8039250,Carousel,1,1,0,378,0,U6eLy,3P Audience,21,Male,42271,iOS,Tablet,Safari,Rochester,Minnesota
YSEGI0E7PC,P5192762,Paid Search,106,No,1,21-Jan,C0218,P5192762,Video,0,0,0,151,0,UuQZk,Custom Audience,55,Female,172899,Android,Tablet,Microsoft Edge,Minneapolis,Minnesota
URW3YLK5UI,P2513014,Display,132,Yes,1,21-Jan,C0202,P2513014,Carousel,0,0,0,499,0,UmpVf,3P Audience,26,Female,76584,macOS,Desktop,Microsoft Edge,Minneapolis,Minnesota
NUBTECIMHN,O9117900,Referral,158,Yes,2,21-Jan,C0014,O9117900,Video,0,0,0,0,0,UtLpc,1P Audience,17,Male,51936,Android,Smartphone,Microsoft Edge,Saint Paul,Minnesota
CNANUZVXY4,O9905771,SEO,83,Yes,1,21-Jan,C0101,O9905771,Banner,1,0,0,0,0,Uvik7,3P Audience,30,Male,68620,Android,Tablet,Microsoft Edge,Saint Paul,Minnesota
JICX6V4QJF,P4076899,Display,104,No,2,21-Jan,C0198,P4076899,Banner,0,0,0,587,0,UzEvI,Custom Audience,29,Male,67362,Windows,Desktop,Microsoft Edge,Saint Paul,Minnesota
POQT7SSRDV,P1354046,Paid Search,449,No,5,21-Jan,C0111,P1354046,Carousel,1,1,1,221,757,UtUjx,Custom Audience,18,Female,51362,Linux,Laptop,Mozilla Firefox,Warren,Michigan
IH1UJRVNSR,O4486735,Referral,107,No,3,21-Jan,C0218,O4486735,Video,1,1,0,0,0,UqFSq,3P Audience,53,Male,145767,Android,Smartphone,Microsoft Edge,Detroit,Michigan
HRQ2IS9PPN,O8805770,Referral,507,No,6,21-Jan,C0217,O8805770,Carousel,1,1,1,0,111,UfcNC,Custom Audience,26,Female,73991,macOS,Desktop,Microsoft Edge,Springfield,Massachusetts
WVVOVGLB04,O7559062,Direct,95,No,3,21-Jan,C0196,O7559062,Video,1,1,0,0,0,UAL9y,3P Audience,28,Female,73440,Android,Smartphone,Microsoft Edge,Boston,Massachusetts
FDP01T720D,O9576518,SEO,70,No,1,21-Jan,C0009,O9576518,Video,0,0,0,0,0,UP6Ok,1P Audience,52,Male,160835,Android,Tablet,Microsoft Edge,Worcester,Massachusetts
9RO5E9850F,P2743311,Paid Search,82,Yes,3,21-Jan,C0078,P2743311,Video,1,0,0,132,0,UCvXE,3P Audience,45,Male,116184,Android,Tablet,Microsoft Edge,Worcester,Massachusetts
DTX45GO1XP,P3705991,Display,122,No,2,21-Jan,C0050,P3705991,Video,1,0,0,561,0,UaLbp,1P Audience,36,Female,104828,iOS,Tablet,Safari,Rockville,Maryland
UBUWVGOVP7,P5785184,Display,149,No,2,21-Jan,C0129,P5785184,Carousel,1,0,0,869,0,U05u0,1P Audience,54,Male,135634,macOS,Laptop,Microsoft Edge,Baltimore,Maryland
4VTW7R2L0W,P9355601,Display,132,No,3,21-Jan,C0200,P9355601,Carousel,1,0,0,213,0,UCvXE,1P Audience,45,Male,116184,iOS,Tablet,Safari,Rockville,Maryland
CBT8C66HXT,O9505355,Referral,137,No,2,21-Jan,C0160,O9505355,Video,1,0,0,0,0,UidXi,1P Audience,31,Male,78706,Linux,Laptop,Mozilla Firefox,Frederick,Maryland
6SAR5ZEKFU,O4901930,Referral,139,No,3,21-Jan,C0185,O4901930,Banner,1,1,0,0,0,UnrCJ,3P Audience,22,Female,44302,macOS,Laptop,Microsoft Edge,Baltimore,Maryland
4JU713V04J,P1118427,Display,163,No,2,21-Jan,C0074,P1118427,Banner,0,0,0,158,0,UuBp6,3P Audience,21,Male,58898,Windows,Desktop,Microsoft Edge,Portland,Maine
PMXN5UROJG,O6078265,Referral,166,No,3,21-Jan,C0075,O6078265,Banner,1,0,0,0,0,UhkYP,3P Audience,35,Male,71703,macOS,Laptop,Microsoft Edge,Bangor,Maine
9RZG78K68D,P4937772,Paid Search,70,No,2,21-Jan,C0203,P4937772,Carousel,1,0,0,511,0,UfJV9,1P Audience,42,Male,101049,Android,Smartphone,Microsoft Edge,Lewiston,Maine
AV6M0MOA7U,O3445668,SEO,69,No,2,21-Jan,C0196,O3445668,Video,1,0,0,0,0,UG4UK,Custom Audience,21,Male,43705,iOS,Smartphone,Safari,Lewiston,Maine
76MV0FA8RK,O1348529,Direct,102,No,2,21-Jan,C0218,O1348529,Carousel,1,0,0,0,0,Ui5AP,3P Audience,50,Male,173959,Android,Smartphone,Microsoft Edge,Lewiston,Maine
52RSZ86U2I,P4296330,Display,79,Yes,3,21-Jan,C0145,P4296330,Carousel,1,1,0,720,0,UqcfI,1P Audience,17,Female,58361,Android,Tablet,Microsoft Edge,Portland,Maine
1DFUZSNNJ4,P4971223,Display,172,Yes,3,21-Jan,C0098,P4971223,Carousel,0,0,0,710,0,UQKpm,Custom Audience,40,Female,113820,iOS,Smartphone,Safari,Lewiston,Maine
FY1OUW51AY,P8012826,Display,163,Yes,2,21-Jan,C0050,P8012826,Video,0,0,0,185,0,U9jrj,1P Audience,18,Female,58272,Android,Smartphone,Microsoft Edge,Portland,Maine
I8VZKY09TM,O3941542,Referral,111,Yes,1,21-Jan,C0088,O3941542,Carousel,1,1,0,0,0,UGJpA,Custom Audience,38,Male,104477,macOS,Desktop,Microsoft Edge,Lewiston,Maine
X2DUJC4SOL,P4964197,Paid Search,69,No,1,21-Jan,C0013,P4964197,Video,0,0,0,145,0,UiraG,1P Audience,40,Female,86551,iOS,Tablet,Safari,Portland,Maine
D4BTYDID89,P7082111,Paid Search,61,No,3,21-Jan,C0136,P7082111,Carousel,1,1,0,282,0,UK5y3,3P Audience,48,Female,175995,Android,Smartphone,Microsoft Edge,Portland,Maine
Q6QV7CP5PV,O6060398,SEO,138,No,2,21-Jan,C0246,O6060398,Video,1,0,0,0,0,U6nRo,Custom Audience,17,Male,48040,macOS,Desktop,Microsoft Edge,New Orleans,Louisiana
GTLJPTPKBT,O3132860,Referral,169,No,3,21-Jan,C0001,O3132860,Banner,1,1,0,0,0,UaYZh,1P Audience,23,Female,59360,iOS,Tablet,Safari,Shreveport,Louisiana
CIFBNYDCYW,P8050794,Display,162,No,1,21-Jan,C0129,P8050794,Video,1,0,0,494,0,UuQZk,Custom Audience,55,Female,172899,iOS,Tablet,Safari,New Orleans,Louisiana
LOQ7B711QE,P8618219,Paid Search,378,No,4,21-Jan,C0023,P8618219,Video,1,1,1,815,766,UpD3n,3P Audience,40,Female,87512,iOS,Tablet,Safari,New Orleans,Louisiana
63WJ56CMB9,P8418188,Display,106,Yes,2,21-Jan,C0102,P8418188,Banner,0,0,0,223,0,UqwFW,Custom Audience,54,Female,193818,iOS,Smartphone,Safari,New Orleans,Louisiana
A7DFXUUBTY,O3715410,SEO,133,No,2,21-Jan,C0123,O3715410,Carousel,1,0,0,0,0,UY8qD,Custom Audience,30,Female,75850,macOS,Desktop,Microsoft Edge,Shreveport,Louisiana
M620WAPWCV,O8137758,Direct,109,No,3,21-Jan,C0201,O8137758,Carousel,1,0,0,0,0,UuyV6,1P Audience,39,Female,103064,iOS,Tablet,Safari,Baton Rouge,Louisiana
SLYHZ27F4U,O9714845,Direct,176,No,1,21-Jan,C0021,O9714845,Banner,0,0,0,0,0,UgpBw,1P Audience,47,Female,145971,Android,Tablet,Microsoft Edge,Shreveport,Louisiana
R9JXBZP9LL,P8556342,Display,178,Yes,2,21-Jan,C0099,P8556342,Banner,1,0,0,114,0,UoxaA,1P Audience,41,Female,106203,Android,Smartphone,Microsoft Edge,New Orleans,Louisiana
SJANZRFR6C,P7733499,Paid Search,173,Yes,2,21-Jan,C0031,P7733499,Carousel,1,0,0,102,0,UxRl7,1P Audience,36,Female,118033,iOS,Smartphone,Safari,Shreveport,Louisiana
9SE3U7RNZ5,O9187578,SEO,118,No,2,21-Jan,C0245,O9187578,Carousel,1,1,0,0,0,UQ2qd,1P Audience,46,Male,193730,Linux,Laptop,Mozilla Firefox,New Orleans,Louisiana
CJ3OD6W6BN,O5477913,Referral,81,No,2,21-Jan,C0191,O5477913,Carousel,1,1,0,0,0,UFsWY,1P Audience,45,Female,99929,iOS,Tablet,Safari,New Orleans,Louisiana
BSW46CIMZJ,P8057779,Display,94,No,1,21-Jan,C0063,P8057779,Carousel,1,0,0,299,0,Uphlf,Custom Audience,34,Male,61517,macOS,Desktop,Microsoft Edge,Baton Rouge,Louisiana
4IKGUEXEXQ,P3820731,Paid Search,177,No,2,21-Jan,C0144,P3820731,Carousel,1,0,0,502,0,UAXcH,Custom Audience,24,Female,57718,Android,Smartphone,Microsoft Edge,Louisville,Kentucky
IMI7L815JJ,P7925485,Display,99,No,1,21-Jan,C0001,P7925485,Carousel,1,0,0,789,0,Us4SU,1P Audience,28,Male,79441,Windows,Desktop,Microsoft Edge,Lexington,Kentucky
3KDM8JK5OC,P2414126,Display,466,No,6,21-Jan,C0127,P2414126,Banner,1,1,1,678,97,UVlGs,Custom Audience,31,Male,76391,Android,Tablet,Microsoft Edge,Lexington,Kentucky
11CS9R1A53,P4687947,Paid Search,152,No,2,21-Jan,C0082,P4687947,Video,1,0,0,260,0,UUPNu,Custom Audience,18,Female,54666,macOS,Desktop,Microsoft Edge,Lexington,Kentucky
MIF0GD7337,P8733981,Display,168,No,3,21-Jan,C0084,P8733981,Banner,1,0,0,162,0,UpnGk,3P Audience,29,Male,62590,iOS,Tablet,Safari,Louisville,Kentucky
X4740X2DE0,P7648070,Display,339,No,6,21-Jan,C0019,P7648070,Carousel,1,1,1,161,150,Uzxa3,Custom Audience,41,Female,107828,iOS,Tablet,Safari,Louisville,Kentucky
2EUA0C16AO,O1594013,SEO,406,No,4,21-Jan,C0184,O1594013,Video,1,1,1,0,437,UQjii,1P Audience,17,Female,48482,Linux,Laptop,Mozilla Firefox,Overland Park,Kansas
9LEEOILADY,P8616408,Paid Search,102,No,3,21-Jan,C0071,P8616408,Video,1,1,0,607,0,UZpS5,Custom Audience,36,Male,110206,macOS,Desktop,Microsoft Edge,Overland Park,Kansas
